Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"35986833","1","35987322","","2016-03-14 11:52:52","","0","61","<pre class=""lang-html prettyprint-override""><code>&lt;html lang=""en"" ng-app=“myDiscuss""&gt;
&lt;head&gt;&lt;!-- all the script files--&gt;
&lt;/head&gt;

&lt;body&gt;

&lt;div class=""thumbnail"" ng-controller=""TabController as tabs”&gt;

&lt;!-- some other div--&gt;

        &lt;div ng-show=""tabs.isSelected(1)""&gt;
                    &lt;small&gt;No of likes&lt;/small&gt;
        &lt;/div&gt;



            &lt;section class=""caption""  &gt;

                    &lt;ul class=""nav nav-pills""&gt;

                            &lt;li ng-class=""{ active:tab === 1 }"" &gt;
                                &lt;a href ng-click=""tabs.selectTab(1)""&gt;Helpful&lt;/a&gt;
                            &lt;/li&gt;
                            &lt;li ng-class= ""{ active:tab === 2 }""&gt;
                                &lt;a href ng-click=""tabs.selectTab(2)""&gt;Comment&lt;/a&gt;
                            &lt;/li&gt;
                    &lt;/ul&gt;

                    &lt;div class=""panel"" ng-show=""tabs.isSelected(2)""&gt;

                            &lt;blockquote&gt;
                                &lt;ul class=""nav nav-pills""&gt;
                                    &lt;li ng-class=""{ active:tab === 3 }"" &gt;
                                        &lt;a href ng-click=""tabs.selectTab(3)"" &gt;Helpful&lt;/a&gt;
                                    &lt;/li&gt;
                                    &lt;li ng-class= ""{ active:tab === 4}""&gt;
                                        &lt;a href ng-click=""tabs.selectTab(4)""&gt;Reply&lt;/a&gt;
                                    &lt;/li&gt;
                                &lt;/ul&gt;
                                &lt;input type=""text"" ng-show=""tabs.isSelected(4)""&gt;
                            &lt;/blockquote&gt;
                    &lt;/div&gt;
            &lt;/section&gt;
        &lt;/div&gt;
&lt;/body&gt;
&lt;/html&gt;
</code></pre>



<p><div class=""snippet"" data-lang=""js"" data-hide=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>JavaScript File

var app = angular.module(""myDiscuss"", []);

app.controller(""TabController"", function() {
    this.tab=0;
    this.selectTab = function(setTab) {
        this.tab= setTab;
    };
    this.isSelected = (function(checkTab){
        return this.tab === checkTab;
    });
});</code></pre>
</div>
</div>
</p>



<p>When I click the ""Comment"" Link it open the div ""panel"". whereas when i click ""Reply"" link it doesn't open input tag. </p>

<p><a href=""http://i.stack.imgur.com/vgwTY.png"" rel=""nofollow"">Image with comment and helpful link </a>
<a href=""http://i.stack.imgur.com/jOmZW.png"" rel=""nofollow"">The div ""panel"" which open when comment link is clicked</a></p>
","6053908","","","","","2016-03-14 12:44:17","in ng-show not working while clicking reply link","<javascript><jquery><html><css><angularjs>","2","1","","",""
"26646428","1","","","2014-10-30 06:28:13","","0","1243","<p>I have write down below code but when i am using ""data-ng-controller"" then my code stop working else it works. Please suggest me what is going wrong with my code.</p>

<pre><code>&lt;!DOCTYPE html&gt;
&lt;html data-ng-app=""""&gt;
&lt;head&gt;
&lt;meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"" /&gt;
&lt;title&gt;AngularJS | Scope&lt;/title&gt;
&lt;link href=""style.css"" type=""text/css"" rel=""stylesheet"" /&gt;
&lt;script src=""angular.min.js""&gt;&lt;/script&gt;
&lt;/head&gt;

&lt;body&gt;

&lt;div data-ng-controller=""Firstfunc""&gt;

&lt;input data-ng-model=""typename"" type=""text"" /&gt; {{ typename }}

&lt;ul&gt;
&lt;li data-ng-repeat=""view in Listing""&gt;{{view.name}} - {{view.singh}} &lt;/li&gt;
&lt;/ul&gt;

&lt;/div&gt;

&lt;script&gt;
function Firstfunc ($scope){
$scope.Listing = [
{name:'Ajay Singh', age:'45'},
{name:'Rajeev Arora', age:'75'},
{name:'Nitesh Sharma', age:'26'},
{name:'Kalash Singh', age:'55'}
];
}
&lt;/script&gt;
</code></pre>
","1838451","","","","","2014-11-03 06:42:17","Please help ""data-ng-controller"" is not working","<javascript><jquery><html><css><angularjs>","2","7","1","",""
"41583159","1","","","2017-01-11 05:13:48","","0","161","<p>Submenus on rights side is easily possible in navigation bar but on minimization of screen how to make submenus turn automatically on left side?</p>
","7223679","","","","","2017-01-11 06:31:21","how to make submenus of navigation bar on right side and on left side on minimization of browser","<javascript><jquery><html><css><angularjs>","3","3","","",""
"33600197","1","33600260","","2015-11-08 23:18:19","","3","1578","<p>I have a simple question. I have a <code>&lt;div&gt;</code> and a <code>&lt;button&gt;</code>. I want to access the inner markup of the <code>&lt;div&gt;</code> inside the function I wire with <code>ng-click</code>. How can I do this <em>without</em> jQuery?</p>

<pre><code>&lt;div id = text-entry-view contenteditable=""true""&gt;&lt;/div&gt;

&lt;button class=""btn btn-primary btn-block"" ng-click = 'sendMsg()'&gt;Send&lt;/button&gt;

app.controller('ActiveController', ['$scope', 'contact', '$ManageLoggedInUsername', function($scope, contact, $ManageLoggedInUsername){
    $scope.loggedInUsername = $ManageLoggedInUsername.getUsername();
    $scope.contact = contact;
    $scope.sendMsg = function(){
        //console.log(""MSG :: "" + &lt;div#text-entry-view.innerHTML&gt;);
    }
}]);
</code></pre>

<p>So I want the content of the <code>&lt;div&gt;</code> inside the <code>sendMSG</code> function. Kindly help.</p>
","2933884","","1464112","","2015-11-08 23:31:52","2015-11-08 23:35:21","How to access a DIV's innerHTML onclick (ng-click) a button in Angular JS","<javascript><jquery><html><css><angularjs>","1","3","","",""
"36376432","1","36376982","","2016-04-02 17:19:12","","0","36","<p>The below CSS is applied on click of link available at one element:</p>

<pre><code>&lt;a class=""vehicleinfo avai-vehicle-info-anc-tag"" ng-click=""vehicleInfo($event)""&gt;Vehicle Info 
    &lt;span class=""s-icon red-down-arrow""&gt; &lt;/span&gt;
&lt;/a&gt;

$scope.vehicleInfo = function(event) {
    var el = jQuery(event.currentTarget),
    featuredcarbox = el.closest("".avilablecar.available-car-box"");
    featuredcarbox.find("".avlcarimagetab img"").toggleClass(""slide-left"");
    featuredcarbox.toggleClass(""bg-grey"");
    el.toggleClass(""icon-remove"");
    featuredcarbox.find("".available-car-fac"").toggleClass(""hidden"");
}
</code></pre>

<p>I want to remove all the above toggled classes applied at each element (vehicle) on calling one function.</p>

<p>How can I achieve?? </p>
","5374987","","5692337","","2016-04-03 18:46:06","2016-04-03 18:46:06","How to reset jQuery toggled classes applied throughout the page? (AngularProject)","<javascript><jquery><html><css><angularjs>","2","2","","",""
"36018616","1","","","2016-03-15 17:53:29","","0","500","<p>I am using Metronic AngularJS theme (<a href=""http://www.keenthemes.com/preview/metronic/theme/admin_1_angularjs/#/dashboard.html"" rel=""nofollow noreferrer"">click here</a>) and developing an application using AngularJS and MVC. The sidebar, header and footer is divided into different sections. We are just including them using the below code. </p>

<pre><code>&lt;div data-ng-include=""'~/App/common/views/layout/header.cshtml'"" data-ng-controller=""common.views.layout.header as vm"" class=""page-header navbar navbar-fixed-top md-shadow-zero-light""&gt;
</code></pre>

<p>In the header we have one badge, which we want to show for other pages not for the dashboard. When user open the dashboard then it should hide and for others it should show. 
I am trying to resolve this issue using the flag, this flag is defined under header controller. </p>

<p>My problem is that when we navigate between pages then it is not calling the header controller again. it is calling and loading once. </p>

<p>Can any body help me, how I can resolve this issue?</p>

<p><strong>Resolved Problem:</strong>  </p>

<p>I resolved my problem by using the below code. </p>

<pre><code>&lt;li data-ng-show=""$state.includes('incentives')"" class=""dropdown dropdown-quick-sidebar-toggler""&gt;

app.run(function($state, $rootScope){
</code></pre>

<p>$rootScope.$state = $state;
});</p>

<p>I resolved my problem with the help of <a href=""https://stackoverflow.com/users/2435473/pankaj-parkar"">Pankaj Parker's</a> <a href=""https://stackoverflow.com/questions/33493023/header-hide-for-a-particular-page-in-my-angular"">reply</a>.</p>
","2095179","","-1","","2017-05-23 12:07:47","2016-03-15 18:38:30","Based on selected page show/hide header badge in angularjs","<javascript><jquery><html><css><angularjs>","1","2","","",""
"43234129","1","","","2017-04-05 14:29:33","","0","40","<p>I have an unsorted list with certain width and height. </p>

<p>What I am trying to accomplish is a situation where I click on list item and after that I want it to overflow through scrollbar in list (dont think about making it active, just about overflowing the scrollbar).</p>

<p>Normal scrollbar (XXXX is scrollbar):</p>

<pre><code>Item 1 |X|
Item 2 |X|
Item 3 |X|
Item 4 |X|
Item 5 | |
Item 6 | |
Item 7 | |
Item 8 | |
Item 9 | |
</code></pre>

<p>What I would like after clicking on 3. item</p>

<pre><code>Item 1 |X|
Item 2 |X|
   Item 3 
Item 4 |X|
Item 5 | |
Item 6 | |
Item 7 | |
Item 8 | |
Item 9 | |
</code></pre>

<p>Scrollbar is behind 3. item, and I can move it so if I go down, it will look like this:</p>

<pre><code>Item 1 | |        Item 1 | |
Item 2 |X|        Item 2 | |
   Item 3            Item 3 
Item 4 |X|        Item 4 |X|
Item 5 |X|   OR   Item 5 |X|
Item 6 | |        Item 6 |X|
Item 7 | |        Item 7 |X|
Item 8 | |        Item 8 | |
Item 9 | |        Item 9 | |
</code></pre>

<p>Thank you in advance for any idea</p>
","2171026","","4927984","","2017-04-05 14:34:30","2017-04-05 18:37:01","How to get scrollbar behind elements","<javascript><jquery><html><css><angularjs>","1","2","","",""
"25807357","1","25807511","","2014-09-12 11:33:28","","0","694","<p>I'm using AngularJS and I've got a doubt.</p>

<p>I have something like this:</p>

<pre><code>&lt;a href=""#""&gt;
 &lt;p&gt;Hello World!&lt;/p&gt;
&lt;/a&gt;
</code></pre>

<p>I want to remove the anchor, but not its content. If I use ng-show/ng-hide, according to the condition it removes everything, the anchor and even the paragraph.</p>

<p>How can i remove just the anchor keeping the content displayed (but unlinked)?</p>

<p>Thanks!</p>
","1334109","","1334109","","2014-09-12 11:53:40","2014-09-12 11:53:40","AngularJS: Removing HTML element from DOM, but not its content","<javascript><jquery><html><css><angularjs>","2","3","","",""
"45179566","1","","","2017-07-19 01:29:42","","0","397","<p>The angular application is running fine in windows machine but same application is not working on Mac. I am getting the below error in Mac. can you tell me why</p>

<pre><code>XMLHttpRequest cannot load http://sports.com/. Response to preflight request doesn't pass access control check: No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://localhost:8000' is therefore not allowed access.


       if(window.location.hostname == ""localhost""){
            this.sportsURL = 'http://sports.com/';
        }else{
            this.sportsURL = window.location.protocol+'//'+ window.location.hostname+ ""/"";
        }
</code></pre>
","7805277","","7805277","","2017-07-19 16:16:34","2017-07-19 16:16:34","mac machine No 'Access-Control-Allow-Origin' header is present on the requested resource","<javascript><jquery><html><css><angularjs>","0","6","","",""
"35977353","1","35977678","","2016-03-13 23:44:16","","1","30","<p>I currently have a nav bar on my site that has 4 anchor links that link you to various places on a single page web app. When you navigate to a particular part of the page, the specific navigation anchor link lights up, indicating that you are indeed located at a particular section of the website. </p>

<p><strong><em>See for yourself...</em></strong><br>
<a href=""http://www.erikasland.com"" rel=""nofollow"">MY WEBSITE</a><br>
Note how the nav links buttons on the sidebar change as you scroll down to different sections.</p>

<p>I succeeded in doing this in a really bulky ugly not-so-clean manner. I made 4 directives that change each individual button as the user scrolls into its own respective range on the page. </p>

<p>Does anyone know how I might make cleaner more elegant directives to accomplish the same task?</p>

<p><strong><em>Here is my HTML</em></strong></p>

<pre><code>&lt;div id='dots-menu-nav'&gt;
    &lt;nav id='vertical-dots-menu'&gt;
        &lt;ul&gt;
            &lt;li class='nav-li'&gt;
                &lt;a href="""" ng-click='landingControl.goToAnchor(""mystory"")' class='dots-menu-anchor'&gt;&lt;span about-location class='dots-menu-dot'&gt;&lt;/span&gt;&lt;span class='dots-menu-label'&gt;ABOUT&lt;/span&gt;&lt;/a&gt;
            &lt;/li&gt;
            &lt;li class='nav-li'&gt;
                &lt;a href="""" ng-click='landingControl.goToAnchor(""contact-tag"")' class='dots-menu-anchor'&gt;&lt;span tech-location class='dots-menu-dot'&gt;&lt;/span&gt;&lt;span class='dots-menu-label'&gt;TECHNOLOGIES&lt;/span&gt;&lt;/a&gt;
            &lt;/li&gt;
            &lt;li class='nav-li'&gt;
                &lt;a href="""" ng-click='landingControl.goToAnchor(""projects"")' class='dots-menu-anchor'&gt;&lt;span project-location class='dots-menu-dot'&gt;&lt;/span&gt;&lt;span class='dots-menu-label'&gt;PROJECTS&lt;/span&gt;&lt;/a&gt;
            &lt;/li&gt;
            &lt;li class='nav-li'&gt;
                &lt;a href="""" ng-click='landingControl.goToAnchor(""contact"")' class='dots-menu-anchor'&gt;&lt;span contact-location class='dots-menu-dot'&gt;&lt;/span&gt;&lt;span class='dots-menu-label'&gt;CONTACT&lt;/span&gt;&lt;/a&gt;
            &lt;/li&gt;
        &lt;/ul&gt;
    &lt;/nav&gt;
&lt;/div&gt;
</code></pre>

<p><strong><em>Here is my CSS...</em></strong></p>

<pre><code>.border-black{
    border: 2px solid black;
}

.dots-menu-dot{
    position: relative;
    display: inline-block;
    top: 4px;
    width: 12px;
    height: 12px;
    border-radius: 50%;
    background-color: white;
    float: right;
}

li:hover .dots-menu-dot{
    transform: scale(1.1);
    transition: background 0.215s ease-in-out 0s, transform 0.215s ease-in-out 0s, border 0.215s ease-in-out 0s;
    background-color: black;
    border: 2px solid white;
}

li:hover .dots-menu-label{
    color: white;
    top: 1px;
    font-family: 'WSBold'
}
</code></pre>

<p><strong><em>Here are my directives (a lot of repetition)...</em></strong></p>

<pre><code>myModule.directive('aboutLocation', function($window){
return {
        link: function(scope, element){
            angular.element($window).bind(""scroll"", function() {
            var topOfScreen = $window.scrollY;
            var aboutWrap = angular.element('#mystory');
            var techWrap = angular.element('.tech-wrap');

            if(aboutWrap[0].offsetTop - 100 &lt;= topOfScreen &amp;&amp; topOfScreen &lt; techWrap[0].offsetTop - 200){
                element.addClass('border-black');
            }else{
                element.removeClass('border-black');
            }
            scope.$apply();
        });
    }
}
})

myModule.directive('techLocation', function($window){
    return {
            link: function(scope, element){
                angular.element($window).bind(""scroll"", function() {
                var topOfScreen = $window.scrollY;
                var projectWrap = angular.element('#projects');
                var techWrap = angular.element('.tech-wrap');

                if(techWrap[0].offsetTop - 200 &lt;= topOfScreen &amp;&amp; topOfScreen &lt; projectWrap[0].offsetTop - 200){
                element.addClass('border-black');
            }else{
                element.removeClass('border-black');
            }
            scope.$apply();
        });
    }
}
})

myModule.directive('projectLocation', function($window){
    return {
            link: function(scope, element){
                angular.element($window).bind(""scroll"", function() {
                var topOfScreen = $window.scrollY;
                var projectWrap = angular.element('#projects');
                var contactWrap = angular.element('#contact');

                if(projectWrap[0].offsetTop - 200 &lt;= topOfScreen &amp;&amp; topOfScreen &lt; contactWrap[0].offsetTop - 200){
                element.addClass('border-black');
                }else{
                    element.removeClass('border-black');
                }
                scope.$apply();
            });
        }
    }
})

myModule.directive('contactLocation', function($window){
    return {
            link: function(scope, element){
                angular.element($window).bind(""scroll"", function() {
                var topOfScreen = $window.scrollY;
                var contactWrap = angular.element('#contact');

                if(contactWrap[0].offsetTop - 200 &lt;= topOfScreen){
                    element.addClass('border-black');
                }else{
                    element.removeClass('border-black');
                }
                scope.$apply();
            });
        }
    }
</code></pre>

<p>Thanks in advance for whatever assistance you can lend.</p>
","5182047","","","","","2016-03-14 00:25:52","Is there a cleaner way to achieve page location awareness using Angular directives?","<javascript><jquery><html><css><angularjs>","1","0","","",""
